🏪 Trade & Economic Exchange Framework initialized!
🚀 INITIALIZING RESOURCES (Optimized)...
✅ RESOURCES INITIALIZED in 279 ms
   Resource ingestion: coal=18834, copper=30078, tin=14335, clay=18632, riverland-cells=18632
[SpawnInit] worldPopTarget=23900115 startYear=-5000
[StartTech] Applied regional presets at startYear=-5000 countries=100
  - south_asia: countries=14 techIds=1,2,3,4,6,20,115
  - east_asia: countries=14 techIds=1,2,3,4,6,20,115
  - west_asia: countries=11 techIds=1,2,3,4,6,10,20,115,119
  - se_asia: countries=6 techIds=1,2,3,5,6,20
  - cn_asia: countries=3 techIds=2,3,4,6
  - nile_ne_africa: countries=2 techIds=1,2,3,6,10,20,115
  - north_africa: countries=1 techIds=1,2,3,4,6,20,115
  - west_africa: countries=2 techIds=1,3,4,6,20
  - east_africa: countries=2 techIds=1,3,4,6,20
  - cs_africa: countries=1 techIds=1,3,4,6
  - se_europe: countries=2 techIds=1,2,3,4,6,20,115,119
  - med_europe: countries=2 techIds=1,2,3,4,5,6,20,115
  - central_europe: countries=2 techIds=1,2,3,4,6,20
  - wnw_europe: countries=2 techIds=1,3,4,6,20
  - north_europe: countries=1 techIds=3,4,6
  - mesoamerica: countries=10 techIds=1,3,6,20
  - andes: countries=7 techIds=1,3,4,6,20
  - e_na: countries=7 techIds=3,4,6
  - w_na: countries=8 techIds=3,4,6
  - caribbean: countries=1 techIds=3,5,6
  - oceania: countries=2 techIds=3,5,6
[SpawnInit] Region summary
  - south_asia targetShare=0.145 actualShare=0.145 targetPop=3465517 actualPop=3465517 countriesPlaced=14
  - east_asia targetShare=0.145 actualShare=0.145 targetPop=3465517 actualPop=3465517 countriesPlaced=14
  - west_asia targetShare=0.11 actualShare=0.11 targetPop=2629013 actualPop=2629013 countriesPlaced=11
  - se_asia targetShare=0.06 actualShare=0.06 targetPop=1434007 actualPop=1434007 countriesPlaced=6
  - cn_asia targetShare=0.033 actualShare=0.033 targetPop=788704 actualPop=788704 countriesPlaced=3
  - nile_ne_africa targetShare=0.02 actualShare=0.02 targetPop=478002 actualPop=478002 countriesPlaced=2
  - north_africa targetShare=0.013 actualShare=0.0125522 targetPop=310702 actualPop=300000 countriesPlaced=1
  - west_africa targetShare=0.016 actualShare=0.0168955 targetPop=382402 actualPop=403805 countriesPlaced=2
  - east_africa targetShare=0.017 actualShare=0.017 targetPop=406302 actualPop=406302 countriesPlaced=2
  - cs_africa targetShare=0.01 actualShare=0.00999999 targetPop=239001 actualPop=239001 countriesPlaced=1
  - se_europe targetShare=0.02 actualShare=0.02 targetPop=478002 actualPop=478002 countriesPlaced=2
  - med_europe targetShare=0.018 actualShare=0.018 targetPop=430202 actualPop=430202 countriesPlaced=2
  - central_europe targetShare=0.02 actualShare=0.02 targetPop=478002 actualPop=478002 countriesPlaced=2
  - wnw_europe targetShare=0.018 actualShare=0.018 targetPop=430202 actualPop=430202 countriesPlaced=2
  - north_europe targetShare=0.008 actualShare=0.008 targetPop=191201 actualPop=191201 countriesPlaced=1
  - mesoamerica targetShare=0.1 actualShare=0.1 targetPop=2390012 actualPop=2390012 countriesPlaced=10
  - andes targetShare=0.065 actualShare=0.065 targetPop=1553507 actualPop=1553507 countriesPlaced=7
  - e_na targetShare=0.07 actualShare=0.07 targetPop=1673008 actualPop=1673008 countriesPlaced=7
  - w_na targetShare=0.078 actualShare=0.078 targetPop=1864209 actualPop=1864209 countriesPlaced=8
  - caribbean targetShare=0.013 actualShare=0.0125522 targetPop=310701 actualPop=300000 countriesPlaced=1
  - oceania targetShare=0.021 actualShare=0.021 targetPop=501902 actualPop=501902 countriesPlaced=2
worldsim_cli seed=5 config=C:\WS\WorldSimulation10028\data\sim_config.toml hash=d6b8b14249873453 start=-5000 end=2025 gpu=0
🏛️ Tansurnal Tribe changed from Tribal to Chiefdom
🛣️ Great mamabara Kingdom built roads to Old chizuu Kingdom (156 pixels)
🛣️ New tantanse Kingdom built roads to Great seofiu Kingdom (105 pixels)
🛣️ Great seofiu Kingdom built roads to Tantanu Kingdom (60 pixels)
🛣️ Tantanu Kingdom built roads to Kingdom of New ofingou Kingdom (147 pixels)
🛣️ Great zuofiene Kingdom built roads to North tanofiara Kingdom (60 pixels)
🛣️ Empire of Great machilamara built roads to Old zuchilamu Kingdom (154 pixels)
🛣️ North calitz built roads to Old itztemmixco Tribe (51 pixels)
🛣️ New tantanse Kingdom built roads to Great chisemaa Kingdom (228 pixels)
🛣️ Old zuchilamu Kingdom built roads to Tantanu Kingdom (72 pixels)
🛣️ South ngolamtanara Kingdom built roads to Great chisemaa Kingdom (204 pixels)
🛣️ Empire of Great tantanene built roads to Kingdom of South lamzua (108 pixels)
🛣️ Great ofichichia Kingdom built roads to Empire of Great tantanene (84 pixels)
🛣️ New tantanse Kingdom built roads to Old chizuu Kingdom (108 pixels)
🛣️ North lamchitanu Kingdom built roads to North seseene Kingdom (84 pixels)
🛣️ Great mamabara Kingdom built roads to Great zuofiene Kingdom (96 pixels)
🛣️ South lambarchia Kingdom built roads to Empire of Great tantanene (96 pixels)
🛣️ Great zuofiene Kingdom built roads to Old chizuu Kingdom (156 pixels)
🛣️ New ofisetanara Kingdom built roads to South zumaseara Kingdom (84 pixels)
🛣️ Great mamabara Kingdom built roads to North tanofiara Kingdom (132 pixels)
🛣️ South ngolamtanara Kingdom built roads to Tantanu Kingdom (94 pixels)
🛣️ Old zuchilamu Kingdom built roads to Ofilama Kingdom (228 pixels)
🛣️ Empire of Great tantanene built roads to Old zulamara Tribe (98 pixels)
🛣️ North tanofiara Kingdom built roads to North tantantanu Kingdom (156 pixels)
🛣️ New ofisetanara Kingdom built roads to North tantantanu Kingdom (192 pixels)
🛣️ New sesea Kingdom built roads to Kamazuara Kingdom (94 pixels)
🛣️ New tantanse Kingdom built roads to Great zuofiene Kingdom (48 pixels)
🛣️ Old zuchilamu Kingdom built roads to South ngolamtanara Kingdom (72 pixels)
🛣️ South ngolamtanara Kingdom built roads to Ngolamtana Kingdom (144 pixels)
🛣️ Great ofichichia Kingdom built roads to South chiofizuu Kingdom (84 pixels)
🏛️ Great zuofiene Kingdom changed from Kingdom to Empire
🏛️ North temchipan Kingdom changed from Kingdom to Empire
🛣️ North lamchitanu Kingdom built roads to South lambarchia Kingdom (120 pixels)
🛣️ New tantanse Kingdom built roads to South ngolamtanara Kingdom (48 pixels)
🛣️ Tantanu Kingdom built roads to Masengou Kingdom (72 pixels)
🛣️ Great ofichichia Kingdom built roads to North chingoene Kingdom (36 pixels)
🛣️ Great mamabara Kingdom built roads to Old chizuu Kingdom (156 pixels)
🛣️ South lambarchia Kingdom built roads to North seseene Kingdom (60 pixels)
🛣️ Empire of Great machilamara Kingdom built roads to Ofilama Kingdom (286 pixels)
🛣️ Empire of Great tantanene built roads to South chiofizuu Kingdom (120 pixels)
🛣️ Kingdom of Mixitzxoc built roads to Kingdom of North calxocitz (62 pixels)
🛣️ South ngolamtanara Kingdom built roads to Old barsengou Kingdom (108 pixels)
🛣️ New sesea Kingdom built roads to New ofisetanara Kingdom (105 pixels)
🛣️ Great mamabara Kingdom built roads to Great zuofiene Kingdom (96 pixels)
🛣️ New sesea Kingdom built roads to North tanofiara Kingdom (96 pixels)
🏛️ South ngolamtanara Kingdom changed from Kingdom to Empire
🛣️ Kingdom of North varvara Kingdom built roads to Old rasursura (48 pixels)
🛣️ South ngolamtanara Kingdom built roads to Masengou Kingdom (72 pixels)
🛣️ Empire of Great tantanene built roads to North seseene Kingdom (74 pixels)
🛣️ South lambarchia Kingdom built roads to Kingdom of South lamzua (96 pixels)
🛣️ Great zuofiene Kingdom built roads to New katanzuene Kingdom (108 pixels)
🛣️ Empire of Great machilamara Kingdom built roads to Masengou Kingdom (154 pixels)
🛣️ New sesea Kingdom built roads to North tantantanu Kingdom (108 pixels)
🛣️ South mamatanara Kingdom built roads to Empire of Great tantanene (120 pixels)
🛣️ New katanzuene Kingdom built roads to North tanofiara Kingdom (144 pixels)
🛣️ Great mamabara Kingdom built roads to Old chizuu Kingdom (156 pixels)
🛣️ South lambarchia Kingdom built roads to Empire of Great tantanene (96 pixels)
🛣️ Kingdom of North varvara Kingdom built roads to Great shakannagar Tribe (60 pixels)
🛣️ Empire of Old garkinland built roads to North viaranlorgrad Tribe (59 pixels)
🛣️ South mamatanara Kingdom built roads to North seseene Kingdom (60 pixels)
🛣️ Kingdom of North varvara Kingdom built roads to Kingdom of Great vishatan (194 pixels)
🛣️ Empire of Great tantanene built roads to North chingoene Kingdom (120 pixels)
🛣️ South ngolamtanara Kingdom built roads to North chizuara Kingdom (120 pixels)
🛣️ Empire of Great machilamara Kingdom built roads to Kingdom of New ofingou Kingdom (167 pixels)
🛣️ Kingdom of North varvara Kingdom built roads to Kingdom of North visursurdesh (108 pixels)
🛣️ New katanzuene Kingdom built roads to Great mamabara Kingdom (60 pixels)
🛣️ South mamatanara Kingdom built roads to South lambarchia Kingdom (24 pixels)
🛣️ Kingdom of North varvara Kingdom built roads to North nalnalnalpur Kingdom (122 pixels)
🛣️ South lambarchia Kingdom built roads to North seseene Kingdom (60 pixels)
🛣️ Great mamabara Kingdom built roads to Great zuofiene Kingdom (96 pixels)
🛣️ Kingdom of New ofingou Kingdom built roads to Old arbelbelad Kingdom (191 pixels)
🏛️ Kingdom of New ofingou Kingdom changed from Kingdom to Empire
🛣️ North tanofiara Kingdom built roads to Old ofibarngoa Kingdom (144 pixels)
🛣️ New sesea Kingdom built roads to Old ofibarngoa Kingdom (144 pixels)
🛣️ New katanzuene Kingdom built roads to Kaofima Kingdom (72 pixels)
🛣️ Great mamabara Kingdom built roads to South lamsechiene Kingdom (83 pixels)
🛣️ South lambarchia Kingdom built roads to North lamchitanu Kingdom (69 pixels)
🛣️ South kabarchiene Kingdom built roads to Great tanngozuu Kingdom (69 pixels)
🛣️ Empire of Great machilamara Kingdom built roads to Kingdom of New tambelarad (94 pixels)
🛣️ South kabarchiene Kingdom built roads to South zumaseara Kingdom (96 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to Kingdom of South ofibarbara Kingdom (130 pixels)
🛣️ New katanzuene Kingdom built roads to Old ofibarngoa Kingdom (96 pixels)
🛣️ Great mamabara Kingdom built roads to Kaofima Kingdom (84 pixels)
🛣️ South kabarchiene Kingdom built roads to Ofibarseara Kingdom (66 pixels)
🛣️ Kingdom of South ofibarbara Kingdom built roads to Kingdom of New lamzu Kingdom (111 pixels)
🛣️ Old tanbarzu Kingdom built roads to Kingdom of Zumaa (72 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to North chizuara Kingdom (80 pixels)
🛣️ South tolmixtempan Tribe built roads to Old itztemmixco Tribe (28 pixels)
🛣️ South ngolamtanara Kingdom built roads to North lambarene Kingdom (48 pixels)
🛣️ North lambarene Kingdom built roads to Great seofiu Kingdom (84 pixels)
🛣️ North lambarene Kingdom built roads to Kingdom of South ofibarbara Kingdom (48 pixels)
🛣️ South tolmixtempan Tribe built roads to North temchipan Kingdom (58 pixels)
🛣️ New katanzuene Kingdom built roads to Great lamkaofiara Kingdom (96 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to Kingdom of New ofingou Kingdom (167 pixels)
🛣️ Kingdom of South ofibarbara Kingdom built roads to Kingdom of New ofingou Kingdom (147 pixels)
🛣️ New sesea Kingdom built roads to New ofitana Kingdom (120 pixels)
🛣️ North tanofiara Kingdom built roads to New ofitana Kingdom (120 pixels)
🛣️ Great mamabara Kingdom built roads to Great ofizuara Kingdom (61 pixels)
🛣️ Kingdom of New maofikau built roads to Kingdom of Great lamofiara (72 pixels)
🛣️ Old tanbarzu Kingdom built roads to South chingokau Kingdom (60 pixels)
🛣️ South zutanbarene Kingdom built roads to Kingdom of New lamzu Kingdom (58 pixels)
🛣️ Kingdom of South ofibarbara Kingdom built roads to Great seofiu Kingdom (60 pixels)
🛣️ New katanzuene Kingdom built roads to Great chimazuu Kingdom (60 pixels)
🛣️ South sengou built roads to Old arbelbelad Kingdom (262 pixels)
🛣️ South zutanbarene Kingdom built roads to Kingdom of South ofibarbara Kingdom (60 pixels)
🛣️ Kingdom of South ofibarbara Kingdom built roads to Masengou Kingdom (72 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to Kingdom of New tambelarad (94 pixels)
🛣️ North lambarene Kingdom built roads to Masengou Kingdom (48 pixels)
🛣️ Old tanbarzu Kingdom built roads to North lamofi Kingdom (72 pixels)
🛣️ Great mamabara Kingdom built roads to Great lamkaofiara Kingdom (156 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to Kingdom of South ofibarbara Kingdom (130 pixels)
🛣️ Kingdom of New maofikau built roads to Kingdom of Zumaa (72 pixels)
🛣️ New katanzuene Kingdom built roads to New ofitana Kingdom (72 pixels)
🛣️ Great mamabara Kingdom built roads to New ofimabar Kingdom (84 pixels)
🛣️ Ofibarseara Kingdom built roads to Chiofiene Tribe (49 pixels)
🛣️ Kingdom of South ofibarbara Kingdom built roads to Great kachitanene Kingdom (108 pixels)
🛣️ South zutanbarene Kingdom built roads to Old arbelbelad Kingdom (72 pixels)
🛣️ Kingdom of New maofikau built roads to Chitanlama Kingdom (72 pixels)
🛣️ Old tanbarzu Kingdom built roads to Great lamzuu Kingdom (96 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to Kingdom of New ofingou Kingdom (167 pixels)
🛣️ Ofibarseara Kingdom built roads to Great tanngozuu Kingdom (44 pixels)
🛣️ Kingdom of South ofibarbara Kingdom built roads to North tantan Kingdom (84 pixels)
🛣️ North tantan Kingdom built roads to Kingdom of New lamzu Kingdom (56 pixels)
🛣️ North chingoene Kingdom built roads to Kingdom of Great lamofiara (48 pixels)
🛣️ Ofibarseara Kingdom built roads to South zumaseara Kingdom (78 pixels)
🛣️ New ofisetanara Kingdom built roads to Old zukaene Kingdom (192 pixels)
🛣️ New sesea Kingdom built roads to Old zukaene Kingdom (108 pixels)
🛣️ North tantan Kingdom built roads to Great kachitanene Kingdom (24 pixels)
🛣️ South zutanbarene Kingdom built roads to North tantan Kingdom (96 pixels)
🛣️ Kingdom of New maofikau built roads to Great chisemaa Kingdom (12 pixels)
🛣️ New ofisetanara Kingdom built roads to North lamofiu Kingdom (228 pixels)
🛣️ North chingoene Kingdom built roads to Kingdom of Zumaa (48 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to Kingdom of New tambelarad (94 pixels)
🛣️ North tantan Kingdom built roads to South lamse Kingdom (12 pixels)
🛣️ Kingdom of New maofikau built roads to Great malamchiu Kingdom (72 pixels)
🛣️ Empire of Great dusnastan built roads to South zenmarsolgrad Kingdom (12 pixels)
🛣️ North garterkingrad Kingdom built roads to Empire of Great terbelkinia (58 pixels)
🛣️ South zenmarsolgrad Kingdom built roads to Empire of Great terbelkinia (50 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to Great kachitanene Kingdom (94 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to Old arbelbelad Kingdom (24 pixels)
🛣️ North tantan Kingdom built roads to North arbelar Kingdom (107 pixels)
🛣️ Kingdom of New maofikau built roads to Kingdom of Great seofichi (120 pixels)
🛣️ Old xocyucteotan Kingdom built roads to Temyuccalco Kingdom (60 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to South zutanbarene Kingdom (61 pixels)
🛣️ North garterkingrad Kingdom built roads to Great kandranala Kingdom (120 pixels)
🛣️ South zenmarsolgrad Kingdom built roads to North garterkingrad Kingdom (96 pixels)
🛣️ Old xocyucteotan Kingdom built roads to Old suyuintipach Kingdom (120 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to North arbelar Kingdom (176 pixels)
🛣️ Old xocyucteotan Kingdom built roads to Great rumintikusyu Kingdom (84 pixels)
🛣️ Great lamzuu Kingdom built roads to North lamofi Kingdom (48 pixels)
🛣️ New dusdusmaria Kingdom built roads to Empire of New nasolgrad Kingdom (28 pixels)
🛣️ North tantan Kingdom built roads to Great sambar Kingdom (24 pixels)
🛣️ Great tanngozuu Kingdom built roads to Chiofiene Tribe (84 pixels)
🛣️ Empire of South ngongoseene built roads to Old chizuu Kingdom (120 pixels)
🛣️ Great lamzuu Kingdom built roads to Empire of North lammaofia (72 pixels)
🛣️ Empire of New nasolgrad Kingdom built roads to North viaranlorgrad Tribe (59 pixels)
🛣️ Empire of South ngongoseene built roads to North lamofi Kingdom (60 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to Great sambar Kingdom (94 pixels)
🛣️ Great lamzuu Kingdom built roads to Empire of South ngongoseene (36 pixels)
🛣️ Empire of South ngongoseene built roads to Empire of North lammaofia (36 pixels)
🛣️ Empire of South ngongoseene built roads to Chiseara Kingdom (60 pixels)
🛣️ Great lamzuu Kingdom built roads to New sezukaene Kingdom (84 pixels)
🛣️ South zumaseara Kingdom built roads to Chiofiene Tribe (64 pixels)
🛣️ South chingokau Kingdom built roads to Kingdom of Zumaa (60 pixels)
🛣️ Empire of South ngongoseene built roads to New ofimabar Kingdom (72 pixels)
🛣️ North tantan Kingdom built roads to South sambartamad Kingdom (24 pixels)
🛣️ Kingdom of New lamzu Kingdom built roads to South sambartamad Kingdom (94 pixels)
🛣️ New belsambelad Tribe built roads to Kingdom of New bararashan (33 pixels)
🛣️ South chingokau Kingdom built roads to Kingdom of North lamseu (48 pixels)
🛣️ New belsambelad Tribe built roads to Kingdom of New tamureshan (114 pixels)
🛣️ South chingokau Kingdom built roads to Empire of Old ngobarchiu (72 pixels)
🛣️ Kingdom of Zumaa built roads to Kingdom of North lamlam (48 pixels)
🛣️ Chiseara Kingdom built roads to South chingokau Kingdom (84 pixels)
🛣️ New belsambelad Tribe built roads to Kingdom of Old belashbar (34 pixels)
🛣️ Chiseara Kingdom built roads to Empire of Old ngobarchiu (60 pixels)
🛣️ South chingokau Kingdom built roads to North lamofi Kingdom (84 pixels)
🛣️ New belsambelad Tribe built roads to Kingdom of North bareshtam (74 pixels)
🛣️ Kingdom of Zumaa built roads to Kingdom of North lamseu (60 pixels)
🛣️ Chiseara Kingdom built roads to North lamofi Kingdom (48 pixels)
🛣️ Kingdom of North lamseu built roads to Kingdom of North lamlam (60 pixels)
🛣️ Kingdom of North lamseu built roads to Empire of Old ngobarchiu (120 pixels)
🛣️ Kingdom of North lamseu built roads to Kingdom of Old zumau (132 pixels)
🛣️ Kingdom of Old urbelaran built roads to South urkalurad (79 pixels)
🛣️ Kingdom of Old urbelaran built roads to Kingdom of New tamureshan (84 pixels)
🛣️ Empire of South chicalxocpan Kingdom built roads to Kingdom of South pachtupyu (180 pixels)
🛣️ Empire of North lammaofia built roads to Empire of South zukaseene Kingdom (60 pixels)
🛣️ Kingdom of Old urbelaran built roads to New barnintamar (24 pixels)
🛣️ Empire of South chicalxocpan Kingdom built roads to South mixmixtolan Kingdom (72 pixels)
🛣️ Kingdom of Old urbelaran built roads to Kingdom of North urashsamum (36 pixels)
🛣️ Empire of North lammaofia built roads to New ofimabar Kingdom (36 pixels)
🛣️ Empire of South chicalxocpan Kingdom built roads to Kingdom of South kuspachtup (84 pixels)
